age,job_n,marital_n,education_n,default_n,housing_n,loan_n,duration,campaign,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m
34,3,0,5,0,1,0,44.0,2,-1.8,92.893,-46.2,1.313
58,4,0,0,0,0,1,103.0,3,1.4,93.918,-42.7,4.962
55,3,0,0,0,1,0,70.0,1,-0.1,93.2,-42.0,4.191
32,6,0,1,0,0,0,206.0,1,1.4,94.465,-41.8,4.864
35,2,0,5,0,1,1,125.0,6,1.4,93.444,-36.1,4.962
35,2,0,5,0,1,0,109.0,1,-1.8,92.893,-46.2,1.264
38,4,0,1,0,1,0,114.0,6,-1.8,92.893,-46.2,1.291
55,4,0,5,0,1,0,123.0,2,1.1,93.994,-36.4,4.855
40,1,0,2,0,0,0,119.0,2,1.4,93.918,-42.7,4.962
39,6,2,5,0,1,0,10.0,6,-0.1,93.2,-42.0,4.076
30,2,0,5,0,1,0,461.0,1,-1.8,93.075,-47.1,1.365
41,3,0,3,0,0,0,644.5,1,-1.8,92.893,-46.2,1.344
55,2,0,0,0,1,0,644.5,1,1.4,93.918,-42.7,4.962
43,1,2,1,0,1,0,191.0,4,1.1,93.994,-36.4,4.858
24,1,1,1,0,0,0,524.0,1,-1.8,92.893,-46.2,1.266
42,3,0,5,0,0,0,288.0,2,1.1,93.994,-36.4,4.857
26,1,1,1,0,0,0,172.0,1,1.4,93.918,-42.7,4.963
41,3,0,3,0,1,0,112.0,1,1.1,93.994,-36.4,4.856
27,3,0,2,0,1,0,408.0,2,1.1,93.994,-36.4,4.864
30,4,2,5,0,0,0,96.0,1,-1.8,93.075,-47.1,1.405
46,3,0,5,0,1,1,436.0,5,1.4,94.465,-41.8,4.961
51,3,0,3,0,0,0,119.0,1,1.4,94.465,-41.8,4.864
39,0,0,0,0,1,0,158.0,4,1.4,93.444,-36.1,4.963
24,0,0,3,0,1,0,321.0,4,-1.8,92.893,-46.2,1.281
43,3,0,2,0,1,0,160.0,2,-1.8,93.075,-47.1,1.405
29,2,2,3,0,0,0,81.0,3,-1.8,92.893,-46.2,1.299
41,3,0,3,0,1,0,217.0,3,-1.8,92.893,-46.2,1.291
25,2,1,3,0,1,1,37.0,6,1.4,93.918,-42.7,4.968
62,5,0,4,0,1,0,212.0,4,-1.8,92.893,-46.2,1.354
50,3,0,0,0,1,0,105.0,1,1.4,93.444,-36.1,4.966
39,3,0,2,0,1,0,308.0,1,1.1,93.994,-36.4,4.855
43,3,0,1,0,1,0,245.0,1,1.4,93.918,-42.7,4.96
29,4,0,4,0,1,0,54.0,2,-0.1,93.2,-42.0,4.153
44,3,0,3,0,1,0,399.0,1,-1.8,93.075,-47.1,1.405
36,4,0,4,0,1,0,92.0,2,-2.9,92.201,-31.4,0.873
41,3,0,2,0,0,0,13.0,1,1.1,93.994,-36.4,4.857
53,6,2,5,0,0,0,414.0,2,-1.8,93.075,-47.1,1.405
59,2,0,5,0,0,0,140.0,2,-0.1,93.2,-42.0,4.021
33,3,0,5,0,0,0,91.0,4,1.4,93.918,-42.7,4.96
37,1,2,4,0,0,0,258.0,2,-1.8,92.893,-46.2,1.25
34,2,0,5,0,1,0,92.0,1,-0.1,93.2,-42.0,4.191
59,5,0,0,0,1,1,322.0,1,1.4,94.465,-41.8,4.961
55,2,0,5,0,1,0,153.0,1,-2.9,92.963,-40.8,1.26
57,5,0,5,0,1,0,383.0,1,1.1,93.994,-36.4,4.857
34,9,0,2,0,1,0,210.0,2,-1.8,92.893,-46.2,1.266
32,6,1,5,0,1,0,644.5,2,-1.8,92.893,-46.2,1.291
30,1,0,3,0,0,0,415.0,1,-0.1,93.2,-42.0,4.191
28,3,1,3,0,0,0,156.0,1,-1.8,92.893,-46.2,1.266
38,2,1,5,0,1,0,98.0,5,-1.8,92.893,-46.2,1.244
32,2,0,5,0,1,1,102.0,4,-2.9,92.963,-40.8,1.262
30,2,1,5,0,0,0,301.0,4,1.4,94.465,-41.8,4.955
41,2,1,5,0,1,0,139.0,1,1.1,93.994,-36.4,4.859
30,2,1,5,0,1,0,218.0,1,1.4,93.444,-36.1,4.967
31,3,0,1,0,1,0,127.0,6,1.4,93.918,-42.7,4.961
33,7,0,5,0,1,0,25.0,1,-1.7,94.215,-40.3,0.822
36,1,0,3,0,1,0,90.0,2,-0.1,93.2,-42.0,4.076
34,2,1,5,0,1,0,82.0,3,1.4,93.444,-36.1,4.964
33,2,1,5,0,0,0,206.0,2,-0.1,93.2,-42.0,4.076
49,2,0,1,0,1,0,644.5,2,-2.9,92.201,-31.4,0.879
40,8,0,0,0,0,0,420.0,1,1.4,94.465,-41.8,4.967
36,1,0,1,0,1,0,104.0,1,-3.4,92.431,-26.9,0.739
28,10,1,1,0,0,0,280.0,1,-3.4,92.431,-26.9,0.74
44,6,1,5,0,0,0,152.0,1,-0.1,93.2,-42.0,4.153
50,3,0,1,0,0,0,326.0,1,1.1,93.994,-36.4,4.857
30,2,0,5,0,0,0,644.5,2,1.4,93.918,-42.7,4.963
41,4,0,4,0,0,0,76.0,1,1.4,93.444,-36.1,4.965
36,3,2,2,0,1,0,197.0,1,-1.8,92.893,-46.2,1.334
34,4,1,5,0,0,0,160.0,1,1.4,93.444,-36.1,4.97
31,0,2,2,0,0,1,457.0,1,-1.8,92.893,-46.2,1.334
42,3,0,3,0,1,1,102.0,1,1.4,94.465,-41.8,4.947
33,2,0,1,0,1,0,134.0,1,1.4,93.918,-42.7,4.962
30,10,1,1,0,1,0,201.0,2,-1.1,94.199,-37.5,0.886
42,4,1,4,0,1,0,367.0,2,-1.8,92.893,-46.2,1.281
54,2,2,5,0,1,0,161.0,1,-1.8,92.893,-46.2,1.27
39,4,0,4,0,1,0,644.5,3,-1.8,92.893,-46.2,1.354
38,3,0,3,0,0,0,180.0,2,-0.1,93.2,-42.0,4.153
45,2,2,5,0,0,0,167.0,1,-1.8,92.893,-46.2,1.266
49,8,0,5,0,0,0,40.0,3,-0.1,93.2,-42.0,4.076
44,2,0,5,0,1,1,376.0,2,1.4,93.444,-36.1,4.967
41,1,2,1,0,1,0,77.0,5,1.4,93.918,-42.7,4.961
50,2,0,1,0,0,0,67.0,6,1.4,93.444,-36.1,4.97
58,2,0,0,0,0,1,186.0,2,-1.8,92.893,-46.2,1.25
47,1,0,2,0,1,0,207.0,1,1.4,93.918,-42.7,4.96
59,7,0,4,0,1,0,378.0,2,-2.9,92.201,-31.4,0.881
42,2,2,5,0,0,0,56.0,6,1.4,93.444,-36.1,4.963
51,3,0,0,0,0,0,102.0,2,1.4,93.444,-36.1,4.966
32,4,1,5,0,0,0,87.0,1,-1.8,93.075,-47.1,1.445
35,2,1,5,0,1,0,273.0,2,-0.1,93.2,-42.0,4.12
32,1,0,1,0,0,1,340.0,2,-1.8,93.075,-47.1,1.405
45,1,0,4,0,1,1,133.0,6,1.4,93.444,-36.1,4.962
39,2,1,1,0,0,0,172.0,2,1.4,94.465,-41.8,4.864
40,1,2,2,0,0,1,386.0,1,1.4,94.465,-41.8,4.967
45,2,2,5,0,1,0,390.0,5,1.4,93.444,-36.1,4.965
39,3,0,3,0,0,0,199.0,3,1.1,93.994,-36.4,4.864
36,4,2,4,0,0,0,446.0,1,1.1,93.994,-36.4,4.856
52,3,0,2,0,0,0,139.0,2,-1.8,93.075,-47.1,1.384
54,2,2,5,0,1,0,415.0,2,1.4,93.444,-36.1,4.963
48,3,0,0,0,0,0,107.0,2,1.4,93.918,-42.7,4.962
72,5,0,4,0,1,0,93.0,2,-3.4,92.649,-30.1,0.715
38,6,1,5,0,0,0,69.0,4,-0.1,93.2,-42.0,4.076
44,3,2,4,0,0,0,66.0,6,1.4,93.918,-42.7,4.968
26,2,1,5,0,1,0,226.0,2,-2.9,92.469,-33.6,0.979
33,1,0,5,0,0,0,254.0,1,1.4,94.465,-41.8,4.961
32,4,1,4,0,1,1,84.0,2,1.4,93.444,-36.1,4.963
29,1,1,1,0,1,0,93.0,1,-1.8,93.876,-40.0,0.699
51,3,0,3,0,0,0,187.0,2,1.4,93.444,-36.1,4.964
44,3,0,0,0,0,0,139.0,2,1.1,93.994,-36.4,4.86
28,3,0,2,0,1,0,289.0,1,1.1,93.994,-36.4,4.858
56,3,0,3,0,1,0,151.0,2,1.1,93.994,-36.4,4.86
52,2,1,5,0,0,1,346.0,3,-1.8,92.893,-46.2,1.334
39,2,0,1,0,1,0,201.0,1,1.4,93.918,-42.7,4.96
44,4,2,5,0,0,0,117.0,1,1.4,93.444,-36.1,4.968
36,1,0,1,0,0,1,644.5,2,1.1,93.994,-36.4,4.857
30,2,1,5,0,0,0,213.0,1,1.1,93.994,-36.4,4.856
48,2,0,5,0,1,0,347.0,4,-3.0,92.713,-33.0,0.717
37,2,0,5,0,1,0,75.0,3,1.4,93.918,-42.7,4.961
37,2,1,1,0,1,1,123.0,2,1.1,93.994,-36.4,4.857
33,3,1,3,0,1,0,531.0,1,1.4,93.918,-42.7,4.962
40,1,0,1,0,0,0,83.0,1,1.4,93.918,-42.7,4.962
35,3,0,3,0,0,0,391.0,1,-1.8,92.893,-46.2,1.327
41,2,2,1,0,0,0,13.0,6,-1.8,92.893,-46.2,1.244
30,2,1,5,0,1,0,386.0,3,1.4,93.444,-36.1,4.963
40,9,0,0,0,1,0,76.0,6,1.4,94.465,-41.8,4.961
59,5,2,5,0,1,0,165.0,1,1.4,93.918,-42.7,4.961
30,1,1,3,0,1,0,22.0,3,1.4,93.918,-42.7,4.963
29,4,1,5,0,0,0,259.0,1,1.4,93.918,-42.7,4.963
27,3,1,3,0,1,0,236.0,2,1.4,93.918,-42.7,4.962
47,2,1,1,0,1,1,644.5,1,-1.8,93.075,-47.1,1.41
30,2,0,5,0,1,1,112.0,6,1.4,93.444,-36.1,4.964
46,7,0,3,0,1,0,241.0,3,1.4,93.918,-42.7,4.96
66,5,1,5,0,1,0,411.0,1,-1.8,93.075,-47.1,1.453
32,0,0,4,0,1,1,291.0,1,1.4,93.444,-36.1,4.968
35,3,0,1,0,1,1,83.0,1,1.1,93.994,-36.4,4.857
38,6,0,3,0,0,0,644.5,1,1.1,93.994,-36.4,4.855
39,0,0,0,0,0,1,74.0,4,1.1,93.994,-36.4,4.857
32,1,1,1,0,0,0,557.0,4,1.1,93.994,-36.4,4.859
53,6,0,5,0,1,0,244.0,2,-0.1,93.2,-42.0,4.153
57,1,2,1,0,0,1,185.0,2,1.1,93.994,-36.4,4.855
36,2,2,5,0,1,1,157.0,3,-1.1,94.199,-37.5,0.879
22,3,1,3,0,1,0,396.0,1,1.1,93.994,-36.4,4.856
31,4,0,4,0,0,0,114.0,1,1.1,93.994,-36.4,4.855
28,4,1,5,0,0,0,38.0,3,1.4,93.918,-42.7,4.961
41,3,0,2,0,0,0,278.0,1,-1.8,92.893,-46.2,1.344
27,3,1,2,0,1,1,246.0,4,1.4,93.918,-42.7,4.961
31,4,1,5,0,1,0,57.0,2,1.1,93.994,-36.4,4.864
32,9,0,5,0,1,1,249.0,1,-0.1,93.2,-42.0,4.191
36,9,0,5,0,1,0,44.0,3,1.4,93.918,-42.7,4.96
52,2,0,1,0,0,0,644.5,1,1.4,93.918,-42.7,4.961
66,5,0,0,0,1,0,369.0,2,-1.1,94.601,-49.5,0.972
42,3,2,1,0,1,0,175.0,1,-1.8,92.893,-46.2,1.334
34,2,2,5,0,0,0,63.0,2,1.1,93.994,-36.4,4.857
32,4,1,1,0,1,0,361.0,2,-1.8,92.893,-46.2,1.291
51,2,0,5,0,1,0,545.0,1,1.4,93.444,-36.1,4.968
32,3,0,0,0,0,0,96.0,3,-3.4,92.649,-30.1,0.716
79,5,0,0,0,0,1,149.0,1,-3.4,92.649,-30.1,0.72
26,2,1,5,0,0,0,285.0,3,1.4,93.918,-42.7,4.963
38,4,0,4,0,1,0,240.0,1,-0.1,93.2,-42.0,4.191
35,4,1,5,0,1,0,271.0,2,-1.8,92.893,-46.2,1.299
32,1,0,1,0,1,0,302.0,3,1.4,93.918,-42.7,4.957
27,3,1,3,0,1,0,64.0,1,1.4,93.918,-42.7,4.958
52,2,1,0,0,0,0,644.5,4,-1.8,92.893,-46.2,1.299
28,3,1,3,0,1,0,149.0,1,-1.8,92.893,-46.2,1.281
50,6,2,5,0,0,0,63.0,3,-1.8,92.893,-46.2,1.291
20,10,1,1,0,1,0,349.0,1,-2.9,92.469,-33.6,1.029
36,3,0,3,0,1,1,99.0,1,-1.8,93.075,-47.1,1.453
27,2,0,1,0,0,0,137.0,3,-1.8,92.893,-46.2,1.266
26,10,1,3,0,0,0,127.0,1,-2.9,92.201,-31.4,0.879
27,3,1,2,0,0,0,444.0,1,1.1,93.994,-36.4,4.86
34,2,1,5,0,0,1,110.0,4,1.1,93.994,-36.4,4.858
41,4,0,2,0,1,0,381.0,2,1.1,93.994,-36.4,4.857
28,8,1,5,0,0,0,114.0,1,-1.8,92.843,-50.0,1.64
31,1,1,1,0,1,0,48.0,3,1.4,93.918,-42.7,4.968
39,4,0,4,0,1,0,452.0,1,1.4,94.465,-41.8,4.961
43,2,2,1,0,0,1,74.0,1,-0.1,93.2,-42.0,4.021
54,4,1,5,0,1,1,121.0,1,-1.8,92.893,-46.2,1.327
52,2,2,5,0,0,0,213.0,1,-3.4,92.649,-30.1,0.715
28,2,0,1,0,0,0,75.0,2,-1.8,92.893,-46.2,1.281
37,8,1,5,0,0,1,101.0,1,-1.8,92.893,-46.2,1.313
29,6,1,5,0,1,0,103.0,1,-0.1,93.2,-42.0,4.12
26,2,1,5,0,1,1,295.0,4,-1.8,93.749,-34.6,0.644
41,1,0,1,0,0,0,377.0,6,-1.8,92.843,-50.0,1.778
43,0,0,0,0,0,0,119.0,3,1.4,93.918,-42.7,4.962
24,3,0,4,0,0,0,348.0,2,-1.8,93.075,-47.1,1.41
34,8,1,5,0,1,0,159.0,1,1.4,93.918,-42.7,4.963
27,2,1,5,0,0,0,194.0,1,1.4,93.918,-42.7,4.962
56,2,0,5,0,1,0,66.0,4,1.4,93.444,-36.1,4.964
50,2,0,1,0,1,0,333.0,1,-1.8,93.876,-40.0,0.682
29,1,0,1,0,1,0,278.0,4,-0.1,93.2,-42.0,4.076
38,2,0,5,0,1,0,422.0,1,-2.9,92.469,-33.6,1.044
37,6,0,5,0,0,0,546.0,1,-1.8,92.893,-46.2,1.244
37,2,0,5,0,0,0,198.0,6,1.4,94.465,-41.8,4.961
36,2,0,1,0,0,0,127.0,4,1.4,94.465,-41.8,4.866
50,6,0,5,0,0,0,144.0,1,1.4,93.918,-42.7,4.963
34,2,1,5,0,0,0,75.0,5,-1.8,92.893,-46.2,1.354
27,2,1,5,0,0,0,94.0,1,-1.8,92.893,-46.2,1.266
57,3,0,0,0,0,1,500.0,2,1.1,93.994,-36.4,4.856
57,5,0,0,0,1,1,644.5,4,-1.8,93.075,-47.1,1.405
39,2,1,1,0,0,0,139.0,2,1.4,94.465,-41.8,4.864
38,3,0,3,0,0,0,9.0,1,-1.8,93.075,-47.1,1.405
32,3,1,0,0,0,0,113.0,1,-0.1,93.2,-42.0,4.076
57,6,0,1,0,1,0,129.0,2,-1.8,92.893,-46.2,1.313
46,6,0,5,0,1,0,205.0,6,-0.1,93.2,-42.0,4.076
49,4,0,4,0,1,1,11.0,6,1.4,93.444,-36.1,4.964
31,4,1,1,0,1,0,113.0,2,1.4,93.444,-36.1,4.967
31,9,0,5,0,1,0,113.0,3,-1.8,92.893,-46.2,1.266
33,2,1,5,0,1,0,158.0,1,1.4,93.444,-36.1,4.962
57,4,0,4,0,1,0,483.0,2,1.1,93.994,-36.4,4.858
28,7,0,4,0,0,0,140.0,6,-2.9,92.201,-31.4,0.869
33,4,0,5,0,0,0,75.0,2,1.4,93.444,-36.1,4.964
34,1,0,4,0,1,0,72.0,5,-1.8,92.893,-46.2,1.354
31,3,0,3,0,1,0,475.0,1,-1.8,92.893,-46.2,1.299
32,3,1,0,0,1,0,644.5,2,-1.8,92.893,-46.2,1.344
23,10,1,3,0,1,0,321.0,2,-3.0,92.713,-33.0,0.708
30,3,2,3,0,0,0,29.0,2,1.1,93.994,-36.4,4.857
48,3,0,1,0,1,0,644.5,2,1.4,94.465,-41.8,4.958
41,3,0,3,0,0,0,471.0,2,1.1,93.994,-36.4,4.859
52,2,0,1,0,1,0,231.0,4,1.4,93.444,-36.1,4.963
51,2,0,1,0,0,0,178.0,4,1.4,93.444,-36.1,4.968
36,1,0,1,0,1,0,145.0,1,-1.8,92.893,-46.2,1.266
26,1,0,1,0,1,1,114.0,2,1.4,93.918,-42.7,4.96
85,5,0,0,0,0,0,81.0,1,-1.8,93.075,-47.1,1.392
56,4,0,4,0,0,0,37.0,1,1.1,93.994,-36.4,4.856
38,3,0,3,0,0,0,644.5,3,1.4,94.465,-41.8,4.959
53,2,0,5,0,1,0,366.0,6,-0.1,93.2,-42.0,4.021
76,5,0,0,0,1,0,345.0,2,-2.9,92.201,-31.4,0.881
52,2,0,5,0,1,1,644.5,1,-1.7,94.215,-40.3,0.884
25,2,1,5,0,1,0,228.0,1,-1.8,92.893,-46.2,1.266
30,2,1,5,0,0,0,144.0,1,-2.9,92.963,-40.8,1.26
62,2,0,1,0,0,0,238.0,4,-1.1,94.601,-49.5,1.037
51,3,2,0,0,0,0,120.0,1,1.4,94.465,-41.8,4.962
48,9,0,5,0,1,0,413.0,1,1.4,93.918,-42.7,4.968
23,2,1,4,0,0,1,190.0,1,1.4,93.918,-42.7,4.963
35,8,0,4,0,0,0,268.0,2,1.1,93.994,-36.4,4.855
29,4,1,4,0,0,0,575.0,4,1.4,93.918,-42.7,4.962
54,2,2,1,0,0,0,493.0,5,1.4,93.918,-42.7,4.962
56,5,0,5,0,1,0,377.0,3,1.4,93.444,-36.1,4.968
27,2,1,1,0,0,0,261.0,6,1.4,93.918,-42.7,4.96
43,2,2,5,0,0,0,281.0,1,-2.9,92.469,-33.6,1.029
48,3,0,3,0,1,0,335.0,3,1.4,93.444,-36.1,4.968
46,3,0,0,0,0,0,131.0,2,1.4,93.444,-36.1,4.967
27,2,1,1,0,1,0,5.0,3,1.4,93.918,-42.7,4.968
46,2,0,5,0,1,0,116.0,6,1.4,93.444,-36.1,4.964
42,6,2,5,0,1,0,125.0,2,1.1,93.994,-36.4,4.857
45,3,0,1,0,0,0,44.0,6,1.4,93.444,-36.1,4.964
33,6,0,5,0,0,0,21.0,1,1.1,93.994,-36.4,4.855
50,3,0,2,0,0,0,66.0,1,1.1,93.994,-36.4,4.857
34,1,0,1,0,0,0,298.0,2,1.1,93.994,-36.4,4.858
49,4,0,4,0,0,0,618.0,2,-1.8,93.075,-47.1,1.365
36,6,0,5,0,0,0,272.0,4,-1.8,92.893,-46.2,1.327
63,5,0,4,0,0,0,137.0,1,-3.0,92.713,-33.0,0.706
49,3,0,2,0,1,0,81.0,3,1.4,94.465,-41.8,4.959
52,0,0,3,0,1,0,83.0,6,1.4,93.918,-42.7,4.962
49,1,2,1,0,0,0,300.0,3,-1.8,93.075,-47.1,1.405
42,2,2,5,0,0,0,140.0,1,1.4,94.465,-41.8,4.864
33,4,1,5,0,0,0,64.0,1,-0.1,93.2,-42.0,4.021
31,4,1,5,0,1,0,136.0,2,-1.8,92.893,-46.2,1.299
30,1,0,1,0,0,0,226.0,6,1.1,93.994,-36.4,4.857
53,8,1,5,0,0,1,61.0,2,-0.1,93.2,-42.0,4.076
31,6,1,5,0,0,0,143.0,1,1.4,93.918,-42.7,4.957
37,3,0,0,0,0,0,180.0,2,-1.8,93.075,-47.1,1.445
26,4,1,5,0,1,0,644.5,3,-1.7,94.215,-40.3,0.861
80,0,0,0,0,1,1,232.0,1,-1.8,93.749,-34.6,0.644
34,0,0,5,0,1,0,58.0,1,-1.8,92.893,-46.2,1.266
44,3,0,3,0,1,0,136.0,4,1.1,93.994,-36.4,4.857
47,1,0,5,0,1,1,122.0,6,1.1,93.994,-36.4,4.858
54,4,0,4,0,1,0,149.0,2,-0.1,93.2,-42.0,4.153
31,6,0,5,0,0,0,347.0,1,1.4,93.444,-36.1,4.967
39,6,1,5,0,0,0,644.5,2,-1.8,93.075,-47.1,1.405
27,3,1,0,0,1,0,528.0,1,-1.8,93.075,-47.1,1.41
26,1,2,2,0,0,0,281.0,6,1.1,93.994,-36.4,4.858
38,1,2,1,0,1,0,620.0,1,-1.8,93.075,-47.1,1.453
27,2,1,4,0,1,0,483.0,2,1.4,93.918,-42.7,4.962
44,7,0,3,0,0,0,9.0,6,1.4,94.465,-41.8,4.959
39,2,0,5,0,0,0,644.5,6,1.4,94.465,-41.8,4.961
34,8,1,5,0,1,0,194.0,3,-1.8,92.893,-46.2,1.291
37,9,0,3,0,0,0,238.0,2,-1.8,92.893,-46.2,1.299
27,4,1,4,0,0,0,234.0,1,1.4,93.918,-42.7,4.958
33,3,0,1,0,0,0,283.0,1,1.4,94.465,-41.8,4.865
41,3,0,1,0,1,1,241.0,3,1.4,93.918,-42.7,4.962
46,3,1,3,0,0,0,270.0,1,1.4,93.918,-42.7,4.963
39,2,0,1,0,0,1,422.0,1,1.4,94.465,-41.8,4.961
49,9,0,1,0,1,0,611.0,3,-0.1,93.2,-42.0,4.076
45,8,0,0,0,0,0,65.0,2,1.4,93.444,-36.1,4.968
60,2,2,1,0,0,0,30.0,2,1.4,93.918,-42.7,4.957
31,0,0,1,0,1,0,225.0,2,1.4,93.918,-42.7,4.962
48,6,0,5,0,1,1,157.0,2,-3.4,92.431,-26.9,0.74
36,2,1,2,0,1,0,644.5,1,1.1,93.994,-36.4,4.858
42,9,1,0,0,1,0,93.0,3,-0.1,93.2,-42.0,4.076
46,3,0,3,0,1,0,194.0,5,1.1,93.994,-36.4,4.858
54,2,0,1,0,1,1,171.0,2,1.1,93.994,-36.4,4.86
49,3,0,2,0,1,0,118.0,1,-0.1,93.2,-42.0,4.021
37,2,0,1,0,1,0,115.0,4,1.1,93.994,-36.4,4.857
43,2,0,5,0,1,0,411.0,6,1.4,94.465,-41.8,4.961
50,3,0,0,0,1,1,197.0,2,-1.8,92.893,-46.2,1.299
46,2,0,5,0,0,0,53.0,6,1.4,93.918,-42.7,4.961
48,2,0,5,0,1,1,21.0,1,1.4,93.444,-36.1,4.963
37,3,0,0,0,1,0,191.0,1,1.1,93.994,-36.4,4.859
41,3,0,0,0,0,0,604.0,1,-0.1,93.2,-42.0,4.076
43,2,0,5,0,0,0,136.0,1,1.4,93.918,-42.7,4.962
56,2,0,5,0,0,0,192.0,1,1.1,93.994,-36.4,4.858
34,3,2,2,0,1,0,644.5,2,1.4,93.918,-42.7,4.962
34,3,0,1,0,1,0,143.0,1,-1.8,93.075,-47.1,1.405
46,2,0,1,0,0,0,11.0,5,-1.8,93.075,-47.1,1.405
34,2,0,5,0,1,0,82.0,1,1.4,93.444,-36.1,4.966
33,2,1,5,0,1,0,175.0,4,-1.7,94.215,-40.3,0.793
53,1,0,2,0,1,0,157.0,4,-1.8,92.893,-46.2,1.266
29,4,1,4,0,1,1,202.0,1,1.4,93.444,-36.1,4.964
28,3,0,1,0,1,0,60.0,1,1.4,93.918,-42.7,4.966
31,2,0,1,0,0,0,345.0,1,1.1,93.994,-36.4,4.856
34,3,0,2,0,1,0,557.0,5,1.4,93.918,-42.7,4.962
32,7,0,4,0,1,0,486.0,1,-0.1,93.2,-42.0,4.343
38,1,2,2,0,0,0,269.0,2,1.4,94.465,-41.8,4.864
27,1,1,1,0,0,0,323.0,2,1.4,94.465,-41.8,4.864
58,8,0,5,0,0,0,380.0,4,1.4,94.465,-41.8,4.864
27,3,1,3,0,1,0,295.0,1,1.4,93.918,-42.7,4.958
32,2,2,5,0,1,0,262.0,6,1.4,93.444,-36.1,4.968
35,2,1,1,0,1,1,200.0,4,-1.8,92.893,-46.2,1.291
32,1,0,1,0,0,0,91.0,1,-0.1,93.2,-42.0,4.153
40,3,1,3,0,0,0,196.0,3,-1.8,92.893,-46.2,1.281
26,2,1,1,0,0,0,136.0,3,-1.8,92.893,-46.2,1.266
52,2,2,5,0,0,0,228.0,5,1.4,93.444,-36.1,4.963
47,4,0,4,0,1,1,78.0,3,1.4,93.444,-36.1,4.964
37,1,0,1,0,1,0,178.0,1,1.1,93.994,-36.4,4.859
28,8,1,3,0,0,0,125.0,3,1.1,93.994,-36.4,4.856
38,8,0,3,0,0,0,270.0,4,-1.8,92.893,-46.2,1.334
34,3,0,1,0,1,0,42.0,2,1.4,94.465,-41.8,4.959
47,5,0,1,0,1,0,240.0,1,-0.1,93.2,-42.0,4.191
33,6,0,5,0,0,0,210.0,2,-1.8,92.893,-46.2,1.334
49,6,0,5,0,0,0,644.5,2,-0.1,93.2,-42.0,4.021
54,6,0,0,0,0,0,345.0,6,1.1,93.994,-36.4,4.855
70,5,0,0,0,1,0,320.0,1,-2.9,92.201,-31.4,0.883
47,6,0,5,0,0,0,51.0,3,-1.8,93.075,-47.1,1.405
48,3,1,2,0,1,0,297.0,3,1.4,93.918,-42.7,4.962
34,2,0,5,0,1,0,161.0,1,-1.1,94.199,-37.5,0.886
30,2,0,2,0,1,1,53.0,1,1.4,93.918,-42.7,4.958
29,1,0,1,0,1,0,63.0,1,-1.8,92.893,-46.2,1.327
34,3,0,1,0,0,1,177.0,1,1.4,93.918,-42.7,4.96
36,2,1,5,0,1,0,177.0,3,-1.8,92.893,-46.2,1.281
29,6,1,5,0,0,0,232.0,1,-0.1,93.2,-42.0,4.153
31,3,0,3,0,0,0,101.0,1,1.1,93.994,-36.4,4.855
49,6,1,0,0,1,0,592.0,1,1.4,93.918,-42.7,4.957
30,2,1,5,0,1,0,644.5,2,1.4,93.444,-36.1,4.97
41,2,0,5,0,1,0,47.0,6,1.4,93.444,-36.1,4.963
26,3,1,2,0,1,0,126.0,3,1.4,93.918,-42.7,4.961
49,6,2,5,0,0,0,161.0,5,1.4,93.918,-42.7,4.963
18,10,1,0,0,1,0,394.0,1,-1.1,94.767,-50.8,1.049
56,3,0,3,0,1,0,125.0,1,1.4,93.918,-42.7,4.963
52,2,2,5,0,1,0,202.0,1,-0.1,93.2,-42.0,4.076
41,2,0,5,0,1,0,95.0,1,-3.4,92.649,-30.1,0.715
36,4,1,4,0,1,0,62.0,1,-2.9,92.201,-31.4,0.821
34,6,1,5,0,1,0,18.0,1,-1.8,93.876,-40.0,0.683
30,2,1,5,0,1,1,98.0,2,-3.4,92.649,-30.1,0.715
36,3,0,3,0,0,1,143.0,1,1.4,93.918,-42.7,4.963
31,3,0,3,0,1,0,644.5,1,1.4,93.918,-42.7,4.962
42,2,0,3,0,1,1,267.0,2,1.1,93.994,-36.4,4.856
39,3,0,2,0,0,0,138.0,1,-1.8,92.893,-46.2,1.313
31,2,1,5,0,1,0,98.0,2,-1.8,93.075,-47.1,1.405
35,3,0,5,0,0,0,146.0,1,1.1,93.994,-36.4,4.857
31,2,0,5,0,0,0,282.0,1,-0.1,93.2,-42.0,4.076
51,4,2,1,0,0,0,166.0,4,1.4,93.918,-42.7,4.961
65,2,0,5,0,1,0,120.0,1,-3.4,92.431,-26.9,0.754
36,1,0,1,0,0,0,114.0,1,-1.8,92.893,-46.2,1.313
26,1,1,1,0,0,1,125.0,6,1.4,93.918,-42.7,4.961
27,0,1,5,0,1,0,9.0,6,-1.8,92.893,-46.2,1.291
28,1,0,1,0,0,0,274.0,2,1.4,94.465,-41.8,4.959
34,2,0,5,0,1,0,76.0,2,1.4,93.444,-36.1,4.963
34,2,1,1,0,1,1,123.0,1,1.4,94.465,-41.8,4.961
38,7,0,5,0,1,0,233.0,2,-0.1,93.2,-42.0,4.12
47,2,1,1,0,0,0,219.0,1,-1.8,92.893,-46.2,1.299
33,2,0,5,0,0,0,122.0,1,-0.1,93.2,-42.0,4.12
36,6,0,3,0,1,1,438.0,1,-1.8,92.893,-46.2,1.334
